Grid	Lat/Lon hddd.ddddd°
Datum	WGS 84

Header	Name	Description	Type	Position	Altitude	Depth	Proximity	Temperature	Display Mode	Color	Symbol	Facility	City	State	Country	Date Modified	Link	Categories
Trackpoint	N31.48627 W108.94396	6/6/2014 3:49:53 PM 	1642 m			1 m	0:00:08	0.6 kph	345° true
Trackpoint	N31.48627 W108.94397	6/6/2014 3:50:03 PM 	1641 m			1 m	0:00:10	0.3 kph	302° true
Trackpoint	N31.48627 W108.94400	6/6/2014 3:50:27 PM 	1643 m			3 m	0:00:24	0.4 kph	276° true
Trackpoint	N31.48624 W108.94402	6/6/2014 3:50:35 PM 	1644 m			4 m	0:00:08	2 kph	209° true
Trackpoint	N31.48624 W108.94403	6/6/2014 3:50:36 PM 	1644 m			1 m	0:00:01	4 kph	227° true
Trackpoint	N31.48622 W108.94405	6/6/2014 3:50:39 PM 	1644 m			3 m	0:00:03	4 kph	234° true
Trackpoint	N31.48621 W108.94410	6/6/2014 3:50:43 PM 	1643 m			5 m	0:00:04	4 kph	260° true
Trackpoint	N31.48624 W108.94417	6/6/2014 3:50:49 PM 	1643 m			7 m	0:00:06	4 kph	300° true
Trackpoint	N31.48619 W108.94423	6/6/2014 3:50:58 PM 	1642 m			8 m	0:00:09	3 kph	224° true
Trackpoint	N31.48618 W108.94425	6/6/2014 3:51:08 PM 	1644 m			3 m	0:00:10	0.9 kph	239° true
Trackpoint	N31.48616 W108.94428	6/6/2014 3:51:12 PM 	1644 m			4 m	0:00:04	3 kph	228° true
Trackpoint	N31.48614 W108.94430	6/6/2014 3:51:15 PM 	1644 m			3 m	0:00:03	4 kph	223° true
Trackpoint	N31.48614 W108.94442	6/6/2014 3:51:26 PM 	1644 m			11 m	0:00:11	4 kph	271° true
Trackpoint	N31.48615 W108.94451	6/6/2014 3:51:34 PM 	1644 m			8 m	0:00:08	4 kph	281° true
Trackpoint	N31.48616 W108.94460	6/6/2014 3:51:43 PM 	1645 m			9 m	0:00:09	3 kph	280° true
Trackpoint	N31.48616 W108.94464	6/6/2014 3:51:47 PM 	1646 m			4 m	0:00:04	4 kph	263° true
Trackpoint	N31.48616 W108.94472	6/6/2014 3:51:53 PM 	1646 m			7 m	0:00:06	4 kph	270° true
Trackpoint	N31.48615 W108.94476	6/6/2014 3:51:57 PM 	1646 m			5 m	0:00:04	4 kph	264° true
Trackpoint	N31.48615 W108.94480	6/6/2014 3:52:06 PM 	1647 m			3 m	0:00:09	1.4 kph	252° true
Trackpoint	N31.48612 W108.94478	6/6/2014 3:52:12 PM 	1647 m			4 m	0:00:06	2 kph	147° true
Trackpoint	N31.48610 W108.94478	6/6/2014 3:52:21 PM 	1646 m			2 m	0:00:09	0.8 kph	198° true
Trackpoint	N31.48611 W108.94483	6/6/2014 3:52:39 PM 	1649 m			5 m	0:00:18	0.9 kph	286° true
Trackpoint	N31.48611 W108.94484	6/6/2014 3:52:40 PM 	1649 m			1 m	0:00:01	5 kph	284° true
Trackpoint	N31.48612 W108.94487	6/6/2014 3:52:42 PM 	1648 m			3 m	0:00:02	5 kph	285° true
Trackpoint	N31.48610 W108.94496	6/6/2014 3:52:49 PM 	1647 m			9 m	0:00:07	4 kph	253° true
Trackpoint	N31.48609 W108.94506	6/6/2014 3:52:58 PM 	1647 m			10 m	0:00:09	4 kph	268° true
Trackpoint	N31.48609 W108.94518	6/6/2014 3:53:07 PM 	1649 m			11 m	0:00:09	4 kph	266° true
Trackpoint	N31.48608 W108.94529	6/6/2014 3:53:15 PM 	1646 m			10 m	0:00:08	5 kph	266° true
Trackpoint	N31.48608 W108.94531	6/6/2014 3:53:17 PM 	1648 m			2 m	0:00:02	4 kph	262° true
Trackpoint	N31.48606 W108.94537	6/6/2014 3:53:24 PM 	1649 m			6 m	0:00:07	3 kph	254° true
Trackpoint	N31.48604 W108.94551	6/6/2014 3:53:35 PM 	1648 m			13 m	0:00:11	4 kph	259° true
Trackpoint	N31.48601 W108.94559	6/6/2014 3:53:42 PM 	1648 m			8 m	0:00:07	4 kph	242° true
Trackpoint	N31.48600 W108.94566	6/6/2014 3:53:48 PM 	1646 m			7 m	0:00:06	4 kph	266° true
Trackpoint	N31.48600 W108.94569	6/6/2014 3:53:50 PM 	1645 m			2 m	0:00:02	4 kph	256° true
Trackpoint	N31.48596 W108.94576	6/6/2014 3:53:57 PM 	1645 m			8 m	0:00:07	4 kph	239° true
Trackpoint	N31.48596 W108.94589	6/6/2014 3:54:07 PM 	1644 m			13 m	0:00:10	5 kph	270° true
Trackpoint	N31.48595 W108.94593	6/6/2014 3:54:10 PM 	1644 m			3 m	0:00:03	4 kph	261° true
Trackpoint	N31.48588 W108.94605	6/6/2014 3:54:22 PM 	1644 m			14 m	0:00:12	4 kph	234° true
Trackpoint	N31.48586 W108.94608	6/6/2014 3:54:25 PM 	1644 m			3 m	0:00:03	4 kph	230° true
Trackpoint	N31.48586 W108.94620	6/6/2014 3:54:34 PM 	1642 m			12 m	0:00:09	5 kph	271° true
Trackpoint	N31.48586 W108.94623	6/6/2014 3:54:36 PM 	1641 m			3 m	0:00:02	5 kph	273° true
Trackpoint	N31.48586 W108.94637	6/6/2014 3:54:46 PM 	1642 m			13 m	0:00:10	5 kph	268° true
Trackpoint	N31.48582 W108.94642	6/6/2014 3:54:52 PM 	1641 m			6 m	0:00:06	4 kph	226° true
Trackpoint	N31.48581 W108.94645	6/6/2014 3:54:55 PM 	1642 m			3 m	0:00:03	4 kph	243° true
Trackpoint	N31.48580 W108.94648	6/6/2014 3:54:58 PM 	1642 m			3 m	0:00:03	4 kph	254° true
Trackpoint	N31.48574 W108.94660	6/6/2014 3:55:09 PM 	1642 m			13 m	0:00:11	4 kph	238° true
Trackpoint	N31.48570 W108.94663	6/6/2014 3:55:13 PM 	1644 m			5 m	0:00:04	5 kph	214° true
Trackpoint	N31.48564 W108.94670	6/6/2014 3:55:21 PM 	1643 m			9 m	0:00:08	4 kph	226° true
Trackpoint	N31.48561 W108.94681	6/6/2014 3:55:29 PM 	1644 m			12 m	0:00:08	5 kph	250° true
Trackpoint	N31.48559 W108.94702	6/6/2014 3:55:46 PM 	1643 m			20 m	0:00:17	4 kph	263° true
Trackpoint	N31.48558 W108.94709	6/6/2014 3:55:54 PM 	1643 m			7 m	0:00:08	3 kph	262° true
Trackpoint	N31.48558 W108.94713	6/6/2014 3:56:04 PM 	1642 m			4 m	0:00:10	1.5 kph	269° true
Trackpoint	N31.48555 W108.94719	6/6/2014 3:56:12 PM 	1641 m			7 m	0:00:08	3 kph	235° true
Trackpoint	N31.48553 W108.94722	6/6/2014 3:56:22 PM 	1640 m			3 m	0:00:10	1.2 kph	231° true
Trackpoint	N31.48554 W108.94724	6/6/2014 3:56:36 PM 	1642 m			3 m	0:00:14	0.7 kph	307° true
Trackpoint	N31.48552 W108.94728	6/6/2014 3:57:08 PM 	1642 m			4 m	0:00:32	0.5 kph	234° true
Trackpoint	N31.48549 W108.94730	6/6/2014 3:57:18 PM 	1643 m			4 m	0:00:10	1.3 kph	215° true
Trackpoint	N31.48544 W108.94731	6/6/2014 3:57:45 PM 	1643 m			5 m	0:00:27	0.7 kph	186° true
Trackpoint	N31.48546 W108.94742	6/6/2014 3:58:20 PM 	1645 m			11 m	0:00:35	1.1 kph	280° true
Trackpoint	N31.48560 W108.94750	6/6/2014 3:58:22 PM 	1644 m			17 m	0:00:02	31 kph	334° true
Trackpoint	N31.48561 W108.94753	6/6/2014 3:58:28 PM 	1644 m			3 m	0:00:06	2 kph	298° true
Trackpoint	N31.48563 W108.94758	6/6/2014 3:58:37 PM 	1643 m			6 m	0:00:09	2 kph	294° true
Trackpoint	N31.48561 W108.94761	6/6/2014 3:58:44 PM 	1643 m			3 m	0:00:07	2 kph	224° true
Trackpoint	N31.48554 W108.94766	6/6/2014 3:58:52 PM 	1643 m			9 m	0:00:08	4 kph	212° true
Trackpoint	N31.48553 W108.94766	6/6/2014 3:58:53 PM 	1644 m			1 m	0:00:01	4 kph	208° true
Trackpoint	N31.48550 W108.94766	6/6/2014 3:58:55 PM 	1644 m			3 m	0:00:02	6 kph	175° true
Trackpoint	N31.48537 W108.94758	6/6/2014 3:59:11 PM 	1644 m			16 m	0:00:16	4 kph	154° true
Trackpoint	N31.48538 W108.94761	6/6/2014 3:59:26 PM 	1643 m			3 m	0:00:15	0.7 kph	299° true
Trackpoint	N31.48538 W108.94762	6/6/2014 3:59:43 PM 	1642 m			1 m	0:00:17	0.1 kph	248° true
Trackpoint	N31.48538 W108.94762	6/6/2014 3:59:46 PM 	1644 m			0 m	0:00:03	0.1 kph	188° true
Trackpoint	N31.48529 W108.94760	6/6/2014 4:00:02 PM 	1643 m			10 m	0:00:16	2 kph	170° true
Trackpoint	N31.48529 W108.94759	6/6/2014 4:00:04 PM 	1644 m			1 m	0:00:02	3 kph	119° true

Track	ACTIVE LOG 050	6/6/2014 5:47:23 PM 	0:00:01	0 m	0 kph	

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course

Trackpoint	N31.48529 W108.94759	6/6/2014 5:47:23 PM 	1654 m
Trackpoint	N31.48529 W108.94759	6/6/2014 5:47:24 PM 	1654 m			0 m	0:00:01	0 kph	0° true

Track	ACTIVE LOG 051	6/6/2014 5:47:53 PM 	0:01:22	10 m	0.4 kph	

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course

Trackpoint	N31.52636 W108.97729	6/6/2014 5:47:53 PM 	1656 m
Trackpoint	N31.52633 W108.97729	6/6/2014 5:47:59 PM 	1654 m			4 m	0:00:06	2 kph	173° true
Trackpoint	N31.52633 W108.97729	6/6/2014 5:48:01 PM 	1653 m			0 m	0:00:02	0.3 kph	220° true
Trackpoint	N31.52633 W108.97730	6/6/2014 5:48:07 PM 	1649 m			1 m	0:00:06	0.7 kph	310° true
Trackpoint	N31.52634 W108.97729	6/6/2014 5:48:21 PM 	1646 m			1 m	0:00:14	0.4 kph	41° true
Trackpoint	N31.52635 W108.97726	6/6/2014 5:49:15 PM 	1646 m			3 m	0:00:54	0.2 kph	77° true

Track	ACTIVE LOG 052	6/6/2014 5:59:38 PM 	0:00:00	0 m	0 kph	

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course

Trackpoint	N31.52636 W108.97726	6/6/2014 5:59:38 PM 	1644 m

Track	ACTIVE LOG 053	6/6/2014 6:02:34 PM 	0:39:03	2.7 km	4 kph	

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course

Trackpoint	N31.52616 W108.97758	6/6/2014 6:02:34 PM 	1645 m
Trackpoint	N31.52631 W108.97735	6/6/2014 6:03:08 PM 	1649 m			28 m	0:00:34	3 kph	53° true
Trackpoint	N31.52631 W108.97735	6/6/2014 6:03:09 PM 	1649 m			0 m	0:00:01	0.2 kph	337° true
Trackpoint	N31.52632 W108.97735	6/6/2014 6:03:26 PM 	1652 m			1 m	0:00:17	0.3 kph	356° true
Trackpoint	N31.52636 W108.97733	6/6/2014 6:03:59 PM 	1655 m			4 m	0:00:33	0.5 kph	25° true
Trackpoint	N31.52637 W108.97730	6/6/2014 6:04:26 PM 	1656 m			3 m	0:00:27	0.4 kph	58° true
Trackpoint	N31.52635 W108.97732	6/6/2014 6:04:28 PM 	1656 m			3 m	0:00:02	5 kph	210° true
Trackpoint	N31.52639 W108.97753	6/6/2014 6:04:38 PM 	1656 m			21 m	0:00:10	8 kph	283° true
Trackpoint	N31.52649 W108.97778	6/6/2014 6:04:46 PM 	1656 m			26 m	0:00:08	12 kph	296° true
Trackpoint	N31.52651 W108.97785	6/6/2014 6:04:52 PM 	1655 m			7 m	0:00:06	4 kph	288° true
Trackpoint	N31.52658 W108.97802	6/6/2014 6:04:57 PM 	1658 m			18 m	0:00:05	13 kph	294° true
Trackpoint	N31.52681 W108.97837	6/6/2014 6:05:06 PM 	1658 m			42 m	0:00:09	17 kph	308° true
Trackpoint	N31.52699 W108.97873	6/6/2014 6:05:15 PM 	1658 m			40 m	0:00:09	16 kph	302° true
Trackpoint	N31.52706 W108.97884	6/6/2014 6:05:20 PM 	1658 m			13 m	0:00:05	9 kph	305° true
Trackpoint	N31.52703 W108.97912	6/6/2014 6:05:28 PM 	1657 m			26 m	0:00:08	12 kph	263° true
Trackpoint	N31.52713 W108.97957	6/6/2014 6:05:38 PM 	1657 m			44 m	0:00:10	16 kph	284° true
Trackpoint	N31.52713 W108.97957	6/6/2014 6:05:40 PM 	1657 m			0 m	0:00:02	0.3 kph	194° true
Trackpoint	N31.52711 W108.97951	6/6/2014 6:05:46 PM 	1658 m			5 m	0:00:06	3 kph	110° true
Trackpoint	N31.52718 W108.97957	6/6/2014 6:05:52 PM 	1658 m			9 m	0:00:06	6 kph	325° true
Trackpoint	N31.52722 W108.97962	6/6/2014 6:05:56 PM 	1659 m			6 m	0:00:04	6 kph	316° true
Trackpoint	N31.52723 W108.97963	6/6/2014 6:05:57 PM 	1659 m			2 m	0:00:01	6 kph	316° true
Trackpoint	N31.52721 W108.97966	6/6/2014 6:05:59 PM 	1659 m			3 m	0:00:02	6 kph	236° true
Trackpoint	N31.52709 W108.97980	6/6/2014 6:06:07 PM 	1660 m			19 m	0:00:08	8 kph	224° true
Trackpoint	N31.52702 W108.97992	6/6/2014 6:06:13 PM 	1661 m			14 m	0:00:06	8 kph	235° true
Trackpoint	N31.52698 W108.98006	6/6/2014 6:06:19 PM 	1662 m			15 m	0:00:06	9 kph	253° true
Trackpoint	N31.52707 W108.98043	6/6/2014 6:06:28 PM 	1662 m			36 m	0:00:09	14 kph	286° true
Trackpoint	N31.52718 W108.98087	6/6/2014 6:06:38 PM 	1662 m			44 m	0:00:10	16 kph	286° true
Trackpoint	N31.52737 W108.98122	6/6/2014 6:06:48 PM 	1660 m			39 m	0:00:10	14 kph	302° true
Trackpoint	N31.52746 W108.98140	6/6/2014 6:06:54 PM 	1659 m			20 m	0:00:06	12 kph	301° true
Trackpoint	N31.52745 W108.98166	6/6/2014 6:07:06 PM 	1659 m			25 m	0:00:12	8 kph	269° true
Trackpoint	N31.52750 W108.98190	6/6/2014 6:07:20 PM 	1658 m			23 m	0:00:14	6 kph	282° true
Trackpoint	N31.52764 W108.98215	6/6/2014 6:07:33 PM 	1660 m			28 m	0:00:13	8 kph	304° true
Trackpoint	N31.52788 W108.98252	6/6/2014 6:07:45 PM 	1662 m			45 m	0:00:12	13 kph	307° true
Trackpoint	N31.52813 W108.98276	6/6/2014 6:07:55 PM 	1662 m			36 m	0:00:10	13 kph	321° true
Trackpoint	N31.52827 W108.98288	6/6/2014 6:08:00 PM 	1663 m			19 m	0:00:05	14 kph	326° true
Trackpoint	N31.52864 W108.98321	6/6/2014 6:08:11 PM 	1663 m			51 m	0:00:11	17 kph	322° true
Trackpoint	N31.52879 W108.98345	6/6/2014 6:08:17 PM 	1664 m			28 m	0:00:06	17 kph	309° true
Trackpoint	N31.52881 W108.98351	6/6/2014 6:08:22 PM 	1664 m			6 m	0:00:05	5 kph	283° true
Trackpoint	N31.52881 W108.98349	6/6/2014 6:08:29 PM 	1664 m			2 m	0:00:07	0.9 kph	87° true
Trackpoint	N31.52879 W108.98356	6/6/2014 6:08:37 PM 	1662 m			6 m	0:00:08	3 kph	249° true
Trackpoint	N31.52869 W108.98369	6/6/2014 6:08:49 PM 	1662 m			17 m	0:00:12	5 kph	229° true
Trackpoint	N31.52858 W108.98391	6/6/2014 6:08:59 PM 	1663 m			24 m	0:00:10	9 kph	240° true
Trackpoint	N31.52865 W108.98405	6/6/2014 6:09:04 PM 	1664 m			15 m	0:00:05	11 kph	301° true
Trackpoint	N31.52872 W108.98409	6/6/2014 6:09:06 PM 	1663 m			8 m	0:00:02	15 kph	335° true
Trackpoint	N31.52895 W108.98422	6/6/2014 6:09:12 PM 	1663 m			29 m	0:00:06	17 kph	334° true
Trackpoint	N31.52902 W108.98437	6/6/2014 6:09:16 PM 	1663 m			16 m	0:00:04	14 kph	297° true
Trackpoint	N31.52914 W108.98466	6/6/2014 6:09:25 PM 	1662 m			31 m	0:00:09	13 kph	297° true
Trackpoint	N31.52918 W108.98491	6/6/2014 6:09:36 PM 	1662 m			24 m	0:00:11	8 kph	279° true
Trackpoint	N31.52916 W108.98504	6/6/2014 6:09:44 PM 	1662 m			12 m	0:00:08	6 kph	263° true
Trackpoint	N31.52916 W108.98503	6/6/2014 6:09:55 PM 	1662 m			2 m	0:00:11	0.5 kph	119° true
Trackpoint	N31.52914 W108.98501	6/6/2014 6:10:06 PM 	1660 m			2 m	0:00:11	0.8 kph	149° true
Trackpoint	N31.52915 W108.98498	6/6/2014 6:10:13 PM 	1663 m			4 m	0:00:07	2 kph	76° true
Trackpoint	N31.52911 W108.98494	6/6/2014 6:10:22 PM 	1663 m			5 m	0:00:09	2 kph	136° true
Trackpoint	N31.52910 W108.98493	6/6/2014 6:10:39 PM 	1662 m			2 m	0:00:17	0.3 kph	142° true
Trackpoint	N31.52910 W108.98496	6/6/2014 6:11:22 PM 	1659 m			3 m	0:00:43	0.2 kph	259° true
Trackpoint	N31.52908 W108.98497	6/6/2014 6:11:24 PM 	1661 m			2 m	0:00:02	4 kph	214° true
Trackpoint	N31.52910 W108.98497	6/6/2014 6:11:32 PM 	1660 m			1 m	0:00:08	0.6 kph	9° true
Trackpoint	N31.52910 W108.98497	6/6/2014 6:11:36 PM 	1663 m			0 m	0:00:04	0.2 kph	343° true
Trackpoint	N31.52907 W108.98500	6/6/2014 6:11:50 PM 	1662 m			4 m	0:00:14	1.1 kph	224° true
Trackpoint	N31.52907 W108.98500	6/6/2014 6:11:53 PM 	1662 m			0 m	0:00:03	0.0 kph	69° true
Trackpoint	N31.52926 W108.98500	6/6/2014 6:12:19 PM 	1661 m			22 m	0:00:26	3 kph	0° true
Trackpoint	N31.52925 W108.98501	6/6/2014 6:12:30 PM 	1662 m			2 m	0:00:11	0.6 kph	231° true
Trackpoint	N31.52922 W108.98503	6/6/2014 6:12:35 PM 	1662 m			4 m	0:00:05	3 kph	201° true
Trackpoint	N31.52918 W108.98505	6/6/2014 6:12:38 PM 	1662 m			4 m	0:00:03	5 kph	202° true
Trackpoint	N31.52911 W108.98515	6/6/2014 6:12:47 PM 	1660 m			12 m	0:00:09	5 kph	233° true
Trackpoint	N31.52906 W108.98529	6/6/2014 6:12:59 PM 	1660 m			14 m	0:00:12	4 kph	247° true
Trackpoint	N31.52903 W108.98545	6/6/2014 6:13:08 PM 	1661 m			16 m	0:00:09	6 kph	258° true
Trackpoint	N31.52904 W108.98548	6/6/2014 6:13:13 PM 	1661 m			3 m	0:00:05	2 kph	286° true
Trackpoint	N31.52900 W108.98561	6/6/2014 6:13:22 PM 	1661 m			13 m	0:00:09	5 kph	252° true
Trackpoint	N31.52899 W108.98564	6/6/2014 6:13:24 PM 	1662 m			3 m	0:00:02	5 kph	246° true
Trackpoint	N31.52889 W108.98573	6/6/2014 6:13:34 PM 	1662 m			14 m	0:00:10	5 kph	219° true
Trackpoint	N31.52879 W108.98582	6/6/2014 6:13:44 PM 	1662 m			14 m	0:00:10	5 kph	216° true
Trackpoint	N31.52871 W108.98588	6/6/2014 6:13:51 PM 	1663 m			11 m	0:00:07	6 kph	213° true
Trackpoint	N31.52867 W108.98597	6/6/2014 6:13:59 PM 	1663 m			9 m	0:00:08	4 kph	247° true
Trackpoint	N31.52856 W108.98620	6/6/2014 6:14:21 PM 	1663 m			25 m	0:00:22	4 kph	240° true
Trackpoint	N31.52838 W108.98625	6/6/2014 6:14:35 PM 	1663 m			20 m	0:00:14	5 kph	193° true
Trackpoint	N31.52826 W108.98632	6/6/2014 6:14:49 PM 	1662 m			16 m	0:00:14	4 kph	206° true
Trackpoint	N31.52818 W108.98641	6/6/2014 6:15:03 PM 	1664 m			12 m	0:00:14	3 kph	224° true
Trackpoint	N31.52816 W108.98645	6/6/2014 6:15:13 PM 	1666 m			4 m	0:00:10	2 kph	241° true
Trackpoint	N31.52814 W108.98649	6/6/2014 6:15:17 PM 	1665 m			4 m	0:00:04	3 kph	241° true
Trackpoint	N31.52815 W108.98653	6/6/2014 6:15:22 PM 	1666 m			4 m	0:00:05	3 kph	284° true
Trackpoint	N31.52810 W108.98665	6/6/2014 6:15:34 PM 	1666 m			13 m	0:00:12	4 kph	246° true
Trackpoint	N31.52807 W108.98671	6/6/2014 6:15:40 PM 	1665 m			6 m	0:00:06	4 kph	239° true
Trackpoint	N31.52807 W108.98675	6/6/2014 6:15:44 PM 	1665 m			4 m	0:00:04	4 kph	261° true
Trackpoint	N31.52801 W108.98683	6/6/2014 6:15:50 PM 	1665 m			9 m	0:00:06	6 kph	228° true
Trackpoint	N31.52799 W108.98690	6/6/2014 6:15:56 PM 	1665 m			7 m	0:00:06	4 kph	254° true
Trackpoint	N31.52791 W108.98649	6/6/2014 6:15:58 PM 	1665 m			40 m	0:00:02	73 kph	104° true
Trackpoint	N31.52789 W108.98652	6/6/2014 6:16:00 PM 	1665 m			4 m	0:00:02	7 kph	233° true
Trackpoint	N31.52799 W108.98709	6/6/2014 6:16:03 PM 	1664 m			55 m	0:00:03	66 kph	282° true
Trackpoint	N31.52806 W108.98697	6/6/2014 6:16:07 PM 	1664 m			14 m	0:00:04	13 kph	54° true
Trackpoint	N31.52804 W108.98703	6/6/2014 6:16:09 PM 	1666 m			6 m	0:00:02	11 kph	250° true
Trackpoint	N31.52805 W108.98707	6/6/2014 6:16:13 PM 	1665 m			3 m	0:00:04	3 kph	282° true
Trackpoint	N31.52804 W108.98711	6/6/2014 6:16:16 PM 	1666 m			5 m	0:00:03	6 kph	265° true
Trackpoint	N31.52802 W108.98723	6/6/2014 6:16:20 PM 	1664 m			11 m	0:00:04	10 kph	256° true
Trackpoint	N31.52800 W108.98733	6/6/2014 6:16:25 PM 	1666 m			10 m	0:00:05	7 kph	259° true
Trackpoint	N31.52800 W108.98736	6/6/2014 6:16:27 PM 	1668 m			4 m	0:00:02	6 kph	270° true
Trackpoint	N31.52800 W108.98751	6/6/2014 6:16:36 PM 	1669 m			13 m	0:00:09	5 kph	270° true
Trackpoint	N31.52781 W108.98777	6/6/2014 6:17:02 PM 	1669 m			32 m	0:00:26	4 kph	229° true
Trackpoint	N31.52773 W108.98791	6/6/2014 6:17:16 PM 	1669 m			17 m	0:00:14	4 kph	235° true
Trackpoint	N31.52772 W108.98792	6/6/2014 6:17:17 PM 	1669 m			1 m	0:00:01	4 kph	249° true
Trackpoint	N31.52773 W108.98794	6/6/2014 6:17:19 PM 	1669 m			2 m	0:00:02	3 kph	282° true
Trackpoint	N31.52769 W108.98803	6/6/2014 6:17:30 PM 	1669 m			9 m	0:00:11	3 kph	241° true
Trackpoint	N31.52765 W108.98809	6/6/2014 6:17:34 PM 	1669 m			7 m	0:00:04	7 kph	240° true
Trackpoint	N31.52760 W108.98812	6/6/2014 6:17:39 PM 	1669 m			7 m	0:00:05	5 kph	206° true
Trackpoint	N31.52738 W108.98822	6/6/2014 6:17:55 PM 	1669 m			26 m	0:00:16	6 kph	201° true
Trackpoint	N31.52724 W108.98831	6/6/2014 6:18:08 PM 	1670 m			17 m	0:00:13	5 kph	211° true
Trackpoint	N31.52725 W108.98843	6/6/2014 6:18:15 PM 	1670 m			11 m	0:00:07	5 kph	274° true
Trackpoint	N31.52729 W108.98847	6/6/2014 6:18:19 PM 	1670 m			6 m	0:00:04	5 kph	315° true
Trackpoint	N31.52737 W108.98852	6/6/2014 6:18:23 PM 	1670 m			10 m	0:00:04	9 kph	333° true
Trackpoint	N31.52737 W108.98855	6/6/2014 6:18:26 PM 	1670 m			3 m	0:00:03	4 kph	278° true
Trackpoint	N31.52737 W108.98865	6/6/2014 6:18:33 PM 	1671 m			9 m	0:00:07	5 kph	265° true
Trackpoint	N31.52738 W108.98876	6/6/2014 6:18:40 PM 	1672 m			10 m	0:00:07	5 kph	279° true
Trackpoint	N31.52740 W108.98886	6/6/2014 6:18:48 PM 	1672 m			10 m	0:00:08	4 kph	283° true
Trackpoint	N31.52750 W108.98906	6/6/2014 6:19:11 PM 	1672 m			22 m	0:00:23	3 kph	300° true
Trackpoint	N31.52750 W108.98908	6/6/2014 6:19:13 PM 	1672 m			2 m	0:00:02	4 kph	262° true
Trackpoint	N31.52746 W108.98918	6/6/2014 6:19:21 PM 	1672 m			10 m	0:00:08	4 kph	248° true
Trackpoint	N31.52743 W108.98923	6/6/2014 6:19:25 PM 	1672 m			6 m	0:00:04	6 kph	237° true
Trackpoint	N31.52742 W108.98938	6/6/2014 6:19:30 PM 	1672 m			14 m	0:00:05	10 kph	263° true
Trackpoint	N31.52741 W108.98939	6/6/2014 6:19:31 PM 	1673 m			1 m	0:00:01	4 kph	217° true
Trackpoint	N31.52738 W108.98940	6/6/2014 6:19:34 PM 	1672 m			4 m	0:00:03	4 kph	195° true
Trackpoint	N31.52736 W108.98946	6/6/2014 6:19:40 PM 	1673 m			6 m	0:00:06	4 kph	247° true
Trackpoint	N31.52730 W108.98949	6/6/2014 6:19:45 PM 	1674 m			7 m	0:00:05	5 kph	207° true
Trackpoint	N31.52711 W108.98963	6/6/2014 6:20:01 PM 	1674 m			26 m	0:00:16	6 kph	212° true
Trackpoint	N31.52677 W108.98979	6/6/2014 6:20:27 PM 	1673 m			40 m	0:00:26	6 kph	201° true
Trackpoint	N31.52662 W108.98963	6/6/2014 6:20:44 PM 	1673 m			22 m	0:00:17	5 kph	136° true
Trackpoint	N31.52661 W108.98961	6/6/2014 6:20:45 PM 	1674 m			2 m	0:00:01	6 kph	125° true
Trackpoint	N31.52657 W108.98974	6/6/2014 6:21:01 PM 	1673 m			13 m	0:00:16	3 kph	250° true
Trackpoint	N31.52652 W108.98988	6/6/2014 6:21:11 PM 	1674 m			14 m	0:00:10	5 kph	247° true
Trackpoint	N31.52645 W108.99008	6/6/2014 6:21:24 PM 	1674 m			21 m	0:00:13	6 kph	246° true
Trackpoint	N31.52642 W108.99013	6/6/2014 6:21:28 PM 	1674 m			5 m	0:00:04	5 kph	240° true
Trackpoint	N31.52635 W108.99023	6/6/2014 6:21:38 PM 	1675 m			13 m	0:00:10	5 kph	230° true
Trackpoint	N31.52635 W108.99030	6/6/2014 6:21:46 PM 	1675 m			7 m	0:00:08	3 kph	272° true
Trackpoint	N31.52634 W108.99041	6/6/2014 6:21:57 PM 	1675 m			11 m	0:00:11	3 kph	264° true
Trackpoint	N31.52633 W108.99045	6/6/2014 6:22:01 PM 	1675 m			3 m	0:00:04	3 kph	257° true
Trackpoint	N31.52630 W108.99063	6/6/2014 6:22:15 PM 	1675 m			18 m	0:00:14	5 kph	256° true
Trackpoint	N31.52624 W108.99080	6/6/2014 6:22:28 PM 	1676 m			17 m	0:00:13	5 kph	249° true
Trackpoint	N31.52619 W108.99093	6/6/2014 6:22:38 PM 	1678 m			14 m	0:00:10	5 kph	246° true
Trackpoint	N31.52615 W108.99105	6/6/2014 6:22:49 PM 	1678 m			11 m	0:00:11	4 kph	249° true
Trackpoint	N31.52610 W108.99119	6/6/2014 6:23:02 PM 	1679 m			14 m	0:00:13	4 kph	249° true
Trackpoint	N31.52609 W108.99142	6/6/2014 6:23:17 PM 	1676 m			22 m	0:00:15	5 kph	264° true
Trackpoint	N31.52602 W108.99165	6/6/2014 6:23:39 PM 	1678 m			23 m	0:00:22	4 kph	253° true
Trackpoint	N31.52601 W108.99168	6/6/2014 6:23:42 PM 	1677 m			3 m	0:00:03	4 kph	248° true
Trackpoint	N31.52598 W108.99169	6/6/2014 6:23:46 PM 	1676 m			4 m	0:00:04	4 kph	196° true
Trackpoint	N31.52591 W108.99185	6/6/2014 6:23:56 PM 	1677 m			17 m	0:00:10	6 kph	244° true
